ra,dec,x_v,y_v,B_mag,V_mag,R_mag,B-V,V-R,BV_0,V_0,MV,Mass
122.46265393789152,-48.983707634963565,548.5662216896277,56.957328178647984,12.97879581640871,13.255492445091765,12.478823205920062,-0.2766966286830552,0.7766692391717029,-0.3366966286830536,13.069492445091765,4.9494924450917654,0.9690983937849197
122.50608214922956,-48.97361275203586,502.8956789331087,61.63950719186827,11.824243048235832,11.754697675118065,11.324270437747186,0.0695453731177675,0.4304272373708784,0.009545373117769151,11.568697675118065,3.4486976751180656,1.5002894055293188
122.70986208384022,-48.91385039651909,280.4250207784887,66.99466877306286,10.877343045881224,10.562115334231258,10.377370435392578,0.3152277116499657,0.1847448988386801,0.25522771164996494,10.376115334231258,2.256115334231259,1.9719423328843706
122.18062372291406,-49.07444496946429,861.2229958962115,61.825186080388576,12.566685501538783,12.571183634311652,12.06671289105014,-0.0044981327728681,0.5044707432615123,-0.06449813277287073,12.385183634311652,4.2651836343116525,1.240232159988652
122.05994128967164,-49.119950733669995,999.1417596092084,73.48258133186548,14.459185745140804,14.625058313502947,13.959213134652156,-0.1658725683621433,0.6658451788507911,-0.22587256836214548,14.439058313502947,6.319058313502948,0.7369378588426044
122.41887203673312,-49.01661720110851,609.3288664223302,83.4654177585358,13.001572863035712,13.239515163585212,12.501600252547066,-0.2379423005495002,0.7379149110381462,-0.2979423005494985,13.053515163585212,4.933515163585213,0.972911154144438
122.46643827452334,-49.00692761016382,560.2196449939015,90.4320191753597,10.722374364505663,10.541436016922065,10.22240175401702,0.1809383475835986,0.3190342629050455,0.12093834758359845,10.355436016922065,2.2354360169220655,1.9822819915389673
122.09275639709574,-49.12170983836913,970.7224364534644,89.72340538768205,15.886275872754196,15.85042088875966,15.386303262265551,0.0358549839945361,0.464117626494108,-0.024145016005464842,15.66442088875966,7.54442088875966,0.6304959209991413
122.01660989847012,-49.156002835459375,1061.2581186185705,104.84942345690872,10.631560538414169,10.59367839345993,10.131587927925525,0.0378821449542385,0.4620904655344056,-0.022117855045760283,10.40767839345993,2.287678393459931,1.9561608032700346
122.82481933032724,-48.90339847848495,170.07218627384455,102.14997903621042,12.258471698748636,12.490452399238164,11.75849908825999,-0.2319807004895278,0.7319533109781737,-0.29198070048953134,12.304452399238164,4.184452399238165,1.275552075333303
122.30846534797634,-49.067500414273766,741.6372855752984,106.41241793394018,11.299188248789306,11.372883088791472,10.799215638300662,-0.0736948400021653,0.5736674504908095,-0.13369484000216775,11.186883088791472,3.0668830887914726,1.5851370913796727
122.67643219092682,-48.95699903693436,338.6964131681644,111.76802707656722,9.837635423632095,9.56061029147152,9.337662813143451,0.2770251321605759,0.2229474783280682,0.21702513216057684,9.37461029147152,1.2546102914715203,2.7735006706142107
122.53534809852412,-49.01224604586547,501.64988811593986,127.12876284873762,9.790806295036122,9.610407620112875,9.290833684547476,0.1803986749232464,0.3195739355653995,0.1203986749232484,9.424407620112875,1.304407620112876,2.732757401725829
122.6909553042434,-48.957738774979816,326.10850020487186,119.01279135362095,14.559814590114826,14.57951639472621,14.05984197962618,-0.019701804611385,0.519674415100031,-0.07970180461138585,14.39351639472621,6.273516394726212,0.7408414518806105
122.51592211187076,-49.01850689355268,523.198703432548,127.42394905626615,12.266033520650527,12.517814776419891,11.766060910161883,-0.2517812557693641,0.7517538662580083,-0.3117812557693677,12.331814776419892,4.211814776419892,1.263581035316297
122.298601710436,-49.0836126896308,760.9197064943158,124.35965326190836,14.327356951611012,14.533870233797254,13.827384341122368,-0.2065132821862416,0.7064858926748858,-0.26651328218624215,14.347870233797254,6.227870233797255,0.7447539799602354
122.26157179792104,-49.1002067970581,804.9485550024219,131.46765341969382,11.51671862763398,11.715810446719438,11.016746017145334,-0.1990918190854582,0.6990644295741042,-0.2590918190854618,11.529810446719438,3.4098104467194386,1.5089310118401247
122.56023830188688,-49.00500940148952,474.5471716179897,127.83626362974826,13.548367106793629,13.680542582234525,13.04839449630498,-0.1321754754408957,0.6321480859295452,-0.19217547544089375,13.494542582234525,5.374542582234525,0.8676659746940338
122.38487730976034,-49.05940916766393,667.639529605748,127.74374847914744,14.87965762992848,14.970298411264194,14.379685019439831,-0.090640781335713,0.5906133918243626,-0.15064078133571374,14.784298411264194,6.664298411264195,0.7073458504630691
122.02330720943674,-49.174603205672334,1067.1468705343243,133.2535845089833,13.701622855030813,13.822639134264316,13.201650244542163,-0.121016279233503,0.6209888897221525,-0.18101627923350203,13.636639134264316,5.516639134264317,0.833756570232379
122.44991300002434,-49.050165644501035,603.1386432040069,142.72226524794826,15.434014976095453,15.38096683319033,14.934042365606809,0.0530481429051228,0.4469244675835213,-0.006951857094874905,15.19496683319033,7.074966833190331,0.6721457000122574
