x,y,raw_flux,Red,R_mag
394.22487151538496,22.71385914955055,785.7538204507399,14.919836581225441,14.820436581225442
541.9508262031958,21.878160451590375,458.91028285702873,15.503733361742697,15.404333361742697
197.85401849322005,26.887324593281676,13429.85977662776,11.837874139090681,11.738474139090682
236.07255134906083,24.867940273734302,710.3010199375647,15.029446738756734,14.930046738756735
311.4798095991592,27.56727554991843,3481.9265395059256,13.303503823767395,13.204103823767396
417.9102799734765,24.48050366135822,719.0622754486947,15.016136572657206,14.916736572657207
941.5453854351285,25.846364282539522,1969.8314990558297,13.921980139829078,13.822580139829078
1034.3184972126462,25.290510230151177,-73.73919067311515,,
609.5181226297943,27.256824261072037,149.54875301520147,16.721095844227328,16.62169584422733
725.336063261237,30.8223055798027,24405.01474865871,11.189355148348122,11.089955148348123
1017.1897992356882,29.487663834507423,2837.0632050026106,13.525880306333635,13.426480306333636
255.65025173361622,30.01732123838561,630.0918363332372,15.159543202480233,15.060143202480234
459.8310100126181,30.211431245805347,1624.8672271881135,14.131008136346448,14.031608136346449
978.7519157983112,30.176664231697174,1010.6769500132026,14.646521931761676,14.547121931761676
22.393089602440842,33.0083563741525,1506.4780436371962,14.213145818538234,14.113745818538234
945.045435206425,33.95065585549236,3812.8234565305743,13.204936092484358,13.105536092484359
38.49280034184751,32.60084830144556,354.9824792914736,15.78253553869869,15.683135538698691
540.4441341638338,33.10730400465385,776.6009736904615,14.932558007666142,14.833158007666142
1050.342119934865,33.149193809937586,-57.99488737247259,,
103.88459062765156,34.55664127376926,2657.0830563848567,13.597040009449016,13.497640009449016
452.67974692906864,33.93373664786031,1455.6464075997133,14.250413102176463,14.151013102176464
796.2074840289195,35.53819043301352,5022.329241852199,12.905789885098063,12.806389885098064
999.9301159402962,33.95246177088724,1293.1244743536809,14.378952005791351,14.279552005791352
1064.511434998032,34.102734755968484,213.28247289711544,16.335664915688877,16.236264915688878
128.08948824291392,35.988313268247175,990.7405501153071,14.668152987879164,14.568752987879165
756.848985837401,37.80966349888867,3709.9396537978637,13.234635720970168,13.135235720970169
407.7027108306659,38.950122717023106,2434.625733205219,13.691972314328622,13.592572314328622
73.61185248017496,39.65486886090242,1872.7883631257414,13.976831079127203,13.877431079127204
572.3064311206501,39.74336858946237,1357.766217062334,14.325990337777089,14.22659033777709
598.4569640559307,38.055172107520704,-109.99283492128401,,
897.4822951744043,38.2740415268147,824.9032600229709,14.86704528461696,14.767645284616961
1076.5215776257737,39.41533613548607,931.9966117162105,14.734517000785189,14.63511700078519
420.38278331847874,42.113176323779115,13403.20891494519,11.84003086706422,11.74063086706422
891.229475524721,39.1443313083097,1113.9343718966265,14.540903822284701,14.441503822284702
163.77728028100768,40.70761069526591,521.9853451033804,15.363907058910728,15.264507058910729
392.1173206419213,41.11340442161364,1818.9321298005125,14.008511598361832,13.909111598361832
678.2585455125264,42.008312930359686,3067.838358822334,13.440971651071303,13.341571651071304
988.3157657001832,42.19985728996701,2521.1039060771645,13.654075971266158,13.554675971266159
459.77147470790175,41.8285156019427,217.79092269754887,16.312953397351446,16.213553397351447
499.55231010644803,42.24135444715164,368.90191053764,15.740775573377954,15.641375573377955
653.1687727635573,43.75193313517389,1838.5595165884658,13.996858601682257,13.897458601682258
774.8037697002961,47.03419282367188,23539.95835099077,11.22853860918337,11.129138609183371
813.230536604124,42.68277331794129,476.19333792550606,15.46359454643838,15.36419454643838
540.3856560871199,43.00224904080849,-268.2738761120641,,
587.255480159625,44.930629851044415,1426.71049927083,14.272213191321285,14.172813191321286
662.6918142975358,45.349123651403154,673.8013526615198,15.08672313823265,14.98732313823265
670.865325262292,44.15946083874314,1997.9868666273615,13.906571261596024,13.807171261596025
236.44747211900037,46.393374433949546,361.8560107844602,15.761713356769706,15.662313356769706
883.0476395395675,48.319077200924504,1767.7591942416025,14.039495072675415,13.940095072675415
170.23474755058865,46.2724059340551,543.5513937576536,15.319951300259756,15.220551300259757
524.7872658110563,45.964700283077036,-100.12204910369417,,
377.47838250222156,49.27978453437592,130.1339484002542,16.87207631713312,16.772676317133122
955.9074484780518,51.16170352545296,10851.486172117915,12.069329781141562,11.969929781141563
844.2908253914562,50.28365010531226,-195.23493773515884,,
151.4285861530143,50.8077961882542,828.1612586645501,14.862765558544144,14.763365558544145
610.8972833868246,51.59302080392207,789.184001846847,14.915107152588018,14.815707152588018
923.7388821149518,50.48845396886051,859.8237873289461,14.822029194827781,14.722629194827782
8.411296304663784,52.15930023164227,737.1232507743505,14.98920255900326,14.889802559003261
64.72490373915271,53.47312286750643,2515.673536599431,13.656417131303012,13.557017131303013
296.64839555330553,53.39610578784136,4184.388739916262,13.103972772597164,13.004572772597164
647.896559974376,52.214629221868485,888.6667378228765,14.786205521640412,14.686805521640412
728.6582753358502,53.34398153035346,1938.0047944946814,13.93966571664238,13.840265716642381
88.21877959972397,54.481907293743014,1373.7542438760786,14.313280216772382,14.213880216772383
587.6435645166376,53.13000448067076,497.8813720669539,15.415238140192193,15.315838140192193
737.6301349552663,53.52295810535185,1193.1944663388304,14.466274758038335,14.366874758038335
1032.8948841155964,58.5914362635296,52963.764155233934,10.348105726957673,10.248705726957674
548.5343563592324,57.08830255841586,6790.970617690807,12.578223205920061,12.478823205920062
1076.9274600492463,56.66870694659014,917.8495529703321,14.751124082637839,14.65172408263784
502.9534241263923,61.73566065245279,19667.6720810466,11.423670437747186,11.324270437747186
799.6829204841761,61.01264671781025,23982.196934231008,11.208330422102602,11.108930422102603
