ra,dec,x_v,y_v,B_mag,V_mag,R_mag,B-V,V-R,B-V_0,V_0,V-R_0
122.57539885704206,-48.5586125196909,169.96861036508685,122.06457084204337,14.328812744956004,13.252804656620995,13.048530645647848,1.0760080883350085,0.2042740109731475,1.0060080883350084,13.035804656620995,0.2532740109731475
122.53059947464526,-48.57238382946397,219.59524688970507,121.63541638486558,15.4476929933304,14.343975681652614,14.075836757731835,1.1037173116777854,0.2681389239207785,1.0337173116777854,14.126975681652613,0.31713892392077847
122.1949631542889,-48.68008080385242,593.9825271889204,125.72276869195996,15.112398446969056,14.14824371026048,14.413845330403005,0.9641547367085757,-0.2656016201425242,0.8941547367085756,13.93124371026048,-0.2166016201425242
122.52893415673566,-48.5772716996781,224.28748500920332,127.62342964263132,15.124998449872647,14.158211897783367,13.773950144504171,0.96678655208928,0.3842617532791959,0.8967865520892799,13.941211897783367,0.43326175327919586
122.57962823930626,-48.56391012550862,169.58249400403437,131.1552548912896,14.474100254192352,13.411523327247396,13.110333497399324,1.0625769269449563,0.3011898298480719,0.9925769269449563,13.194523327247396,0.3501898298480719
121.91742048339265,-48.76998943969756,903.6334906750365,131.74172717390752,15.51563067635005,17.53410812121977,15.646848913921207,-2.0184774448697205,1.8872592072985623,-2.0884774448697203,17.31710812121977,1.9362592072985623
122.56783024276156,-48.5667728150836,182.1539033049677,129.99088022698876,14.270045386036475,13.32650694858936,13.12109054652985,0.9435384374471152,0.2054164020595106,0.8735384374471151,13.10950694858936,0.25441640205951055
122.37804665228548,-48.627371907062326,393.75287455099794,131.54377270503264,15.08367744558424,14.0780343052277,13.996518453499643,1.0056431403565398,0.0815158517280565,0.9356431403565397,13.8610343052277,0.1305158517280565
122.2010909052785,-48.686948526391106,592.849592185877,137.7751049564715,15.050833402475025,13.85041859665191,14.058179327006584,1.2004148058231152,-0.2077607303546749,1.1304148058231152,13.633418596651909,-0.15876073035467492
122.50506640658789,-48.59440920019998,257.09428268871994,140.85756944316495,14.2237611011224,13.464887465986171,13.141907856028103,0.7588736351362293,0.3229796099580682,0.6888736351362292,13.247887465986171,0.37197960995806817
122.01772258453109,-48.74520000020986,796.7205899149259,140.01486813822285,15.462051956115957,14.419332166884857,13.99344874759161,1.0427197892311,0.4258834192932461,0.9727197892310999,14.202332166884856,0.47488341929324607
122.00811640913268,-48.75105146264587,809.1914627022054,144.00181515632923,14.425254092454502,13.464512440723878,13.217689950155124,0.9607416517306238,0.2468224905687535,0.8907416517306237,13.247512440723877,0.2958224905687535
121.81035066564502,-48.81133723792961,1027.2214348712848,143.60165231396414,11.211615459588234,10.596753567605049,10.612766491593453,0.6148618919831854,-0.0160129239884039,0.5448618919831854,10.379753567605048,0.03298707601159609
122.71533545992204,-48.528434571765246,23.28423248500646,141.21703416051955,14.613622100471424,13.95741516448256,13.584613556825772,0.6562069359888643,0.3728016076567879,0.5862069359888642,13.74041516448256,0.42180160765678787
122.22763314489292,-48.68199920684736,565.5715659445187,142.2853773312038,12.160151690378656,11.492896175165791,11.41051673506774,0.6672555152128652,0.0823794400980517,0.5972555152128651,11.27589617516579,0.1313794400980517
121.99129910396728,-48.756517882967344,827.9575783809034,144.40996688897584,14.056034538822065,13.391765680513346,13.124044725836647,0.6642688583087182,0.2677209546766992,0.5942688583087181,13.174765680513346,0.3167209546766992
121.80094517301492,-48.818561618672035,1040.3641325252297,149.60435797114468,11.234260098082578,10.63443002366994,10.63115971142384,0.5998300744126368,0.0032703122461015,0.5298300744126367,10.41743002366994,0.052270312246101486
