x,y,raw_flux,red_mag,R_mag
721.7772435492923,180.28293482526752,3867.9955789255446,13.681629818224215,13.582229818224215
237.3499628176039,182.9963686821425,14705.414303908476,12.231651579172924,12.132251579172925
781.9418566029924,180.49042962908914,3709.7332611407396,13.726988031002485,13.627588031002485
253.45363461005329,182.43206973406683,13036.56241584563,12.36243702007096,12.26303702007096
639.2241815727807,187.1601502690079,53475.102375707684,10.82996567906371,10.73056567906371
35.652164150555286,182.00294848852323,3607.532183477561,13.75731920525308,13.65791920525308
431.35209616059603,187.02713874317465,38501.26937530144,11.186657120010013,11.087257120010014
912.8037099926328,183.30616822812118,-995.9463586748608,,
981.6971524072677,186.5329116299846,21142.087289394392,11.83747508685013,11.738075086850131
614.1973627113119,188.33449929435048,26168.423873041833,11.605900826206673,11.506500826206674
27.774587672128913,187.7456960693533,6853.757749009292,13.060522865981564,12.961122865981565
93.09666749668472,186.8000337352536,1897.1046290331217,14.45511653141877,14.355716531418771
380.96401812947124,186.37516879984113,-1641.0465517907467,,
967.2372320071723,189.4414366177405,8146.353448830597,12.872936618135746,12.773536618135747
75.08222850967574,188.54073300443793,1920.6389207369043,14.441730427353198,14.342330427353199
324.8269657665004,187.76802410836012,103.73366912291385,17.610545392200926,17.511145392200927
578.6711542281241,192.91757240660655,20271.699542814153,11.883119339050063,11.783719339050064
733.7711159783302,190.95676355600972,6122.586052395448,13.183007496244667,13.083607496244667
18.25670116292404,193.37287796876714,5428.6650846604025,13.313612117827587,13.214212117827588
304.61723551633236,196.1905365126124,2381.995282262132,14.207992498289302,14.108592498289303
321.17621351371037,192.16338570182958,2089.6416128699284,14.350165220346357,14.250765220346358
624.1679404018084,194.34598602480884,67078.50665992091,10.583886276944515,10.484486276944516
2.3291368169647466,196.88127936214812,3971.7904632168347,13.652878919073192,13.553478919073193
919.0834563605229,194.20853961395116,290.28811160340854,16.493271615284577,16.393871615284578
234.690868929672,197.68135468068,13439.602069139111,12.329378715874034,12.229978715874035
631.1767351333857,195.50168413195647,65623.03762086942,10.607703916901706,10.508303916901706
488.7028171790408,201.4644558224844,14635.494379615579,12.236826247603187,12.137426247603187
561.3908003541575,196.42821665781787,17245.25719539358,12.058670551242745,11.959270551242746
136.48228173434018,202.49106654157274,4619.069045556162,13.488958605513565,13.389558605513566
436.8495349929026,199.59477778218746,39462.27113885027,11.15988955021849,11.06048955021849
745.9014296870379,201.96459049887787,5495.214282998835,13.30038316033022,13.200983160330221
185.33080955125504,200.80591547162007,-268.77907006934475,,
602.4092761541356,205.62505896670592,10939.04092814335,12.552896622674622,12.453496622674622
880.6388768650193,202.21180043073107,3221.6458481444915,13.880150247743895,13.780750247743896
860.1416427306965,205.55678241511706,9749.187965582143,12.677923631458778,12.57852363145878
983.6470074040401,204.514944180062,8344.81852645717,12.84680249931922,12.74740249931922
