x,y,raw_flux,blue_mag,B_mag
15.947426161116185,215.09943687669477,2124.6605115260454,14.496927439158316,15.019277439158316
907.6745966539485,215.12366251787847,14365.139080800544,12.421876717049072,12.944226717049071
925.7498449326365,219.9875472831811,19723.816469515008,12.077673922931817,12.600023922931817
124.17100291160384,216.77266418100382,3770.302802848477,13.874210727508972,14.396560727508971
418.4804928675646,219.22337965261298,10790.332068341671,12.732564279492877,13.254914279492876
805.737332916079,217.22302390842512,1360.0232708273845,14.981285456137735,15.503635456137735
24.963807846921284,219.45805296001544,2028.360825999472,14.547288268905312,15.069638268905312
211.8534139685594,221.3729427198623,3960.5407432432057,13.820765091422107,14.343115091422106
386.6217390930644,220.83239249897113,4879.687180821873,13.594171350232399,14.116521350232398
52.23942897572915,221.76442289158484,648.8222326930324,15.784836997096999,16.307186997097
149.5383873719627,222.5838327868139,-1420.3925808983527,,
547.5802901160645,223.94331957591513,-755.7562656625071,,
632.6498877259587,223.27851179442627,1416.24016335638,14.937309038719782,15.459659038719781
201.2749060083375,226.4511246070615,3674.146948059019,13.902259999855211,14.42460999985521
309.24106546466595,225.31781604025352,295.00471682589983,16.640578904926922,17.162928904926922
573.1755946649771,227.11881019905348,1211.026516202583,15.107267173821946,15.629617173821945
971.6774046597693,229.85783577991802,21506.877609854135,11.983707895696195,12.506057895696195
